date,carry,constant,spy_total,carry_dd,spy_dd,inmkt,vix_over_vix3m
2025-09-17,3.467738399658122,2.76150586947397,6.499602470410786,0.0,-0.0026176311661139096,1.0,0.8651507208890282
2025-09-18,3.4703377999797866,2.7635758812274798,6.529971859940268,0.0,0.0,1.0,0.8524945523166373
2025-09-19,3.468429232604697,2.762056008791567,6.562313951550587,-0.0005499658779906103,0.0,1.0,0.847732160471869
2025-09-22,3.4568738596834674,2.7528539795528326,6.593360582725959,-0.003879720382378271,0.0,1.0,0.8360389817482832
2025-09-23,3.4491212489969003,2.7466802497476053,6.5574698179091495,-0.006113684662919505,-0.005443470649980853,1.0,0.8496041874302611
2025-09-24,3.4578627019376325,2.753641436210212,6.5366061507445155,-0.003594779171706808,-0.008607815584989353,1.0,0.8559670546740882
2025-09-25,3.448622557340683,2.7462831206170346,6.506449730286068,-0.0062573858484987754,-0.013181571271498438,1.0,0.8453500792038005
2025-09-26,3.4751863279663238,2.7674369678926247,6.543726011030721,0.0,-0.007527962572724478,1.0,0.8602261453011592
2025-09-29,3.466307025155667,2.7603660057834634,6.562116194556057,-0.0025550580523413524,-0.00473876527423045,1.0,0.8305268944447771
2025-09-30,3.468474830303864,2.7620923201563157,6.586834601906411,-0.001931262680348822,-0.0009897806646045337,1.0,0.8592750428212981
2025-10-01,3.4727979745117334,2.7655350216316608,6.60927971654424,-0.0006872591076254597,0.0,1.0,0.8673414812446766
2025-10-02,3.4648202007224684,2.759181984982021,6.616891839626063,-0.0029828982579824803,0.0,1.0,0.8683368763994382
2025-10-03,3.4697570985066863,2.7631134442320775,6.616793873853387,-0.0015622844208226239,-1.4805406382656372e-05,1.0,0.8803600072699367
2025-10-06,3.471507190160104,2.7645071157885903,6.640523496231083,-0.0010586879260580107,0.0,1.0,0.8726415129233366
2025-10-07,3.457933939907062,2.753698166000074,6.615903663136465,-0.004964449796669657,-0.0037075138893177817,1.0,0.8561715105372528
2025-10-08,3.4685073546475085,2.762118220658466,6.655354662337907,-0.0019219036588244975,0.0,1.0,0.8746829427090893
